prompt_id,question,domain_canonical,domain_inconsistent,adversarial,dataset,n_samples,n_correct,n_incorrect,n_refused,n_definitive,frac_correct,frac_incorrect,frac_refused,hall_rate_strict,hall_rate_merged,p_halluc,hall_rate_naive,score_mean,score_std,len_mean,len_std,H_sem,D_cos,D_cos_var,D_pair,M_bar,K,sig2_S,label
halueval_00014_t1.0,"Context: Gustavo Nicolás Aguirre (born March 31, 1988) is an Argentine professional basketball player. He currently plays for San Lorenzo of the Liga Nacional de Básquet.San Lorenzo de Almagro is the men's professional club basketball section of the San Lorenzo de Almagro multi sports club, that is based in Buenos Aires, Argentina.

Question: Where is the men's professional club basketball based on in which Gustavo Nicolás Aguirre currently plays?",Social Sciences,True,False,halueval,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,15.05,5.064336086793609,-1.4428232973175175e-12,0.013263839296996593,0.00016900668560992926,0.027738377451896667,16.263324737548828,1,0.0008775056339800358,0
halueval_00015_t1.0,"Context: A Beta-3 adrenergic antagonist (β-adrenoceptor antagonist) is an adrenergic antagonist which blocks the Beta-3 adrenergic receptors of cells, with either high specificity (an antagonist which is selective for β adrenoceptors) like L-748,328, L-748,337 and SR 59,230A or non-specifically (an antagonist for β and for β or β adrenoceptors) like the non-selective betablocker Carvedilol.Carvedilol, sold under the brand name Coreg among others, is a beta blocker used for treating mild to severe congestive heart failure (CHF), left ventricular dysfunction (LVD) following heart attack in people who are otherwise stable, and for treating high blood pressure.

Question: What generic medication is a non-selective betablocker used to treat congestive heart failure?  ",Medicine & Health,False,False,halueval,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0,1.224744871391589,0.28639695711307084,0.03349636122584343,0.015312147326767445,0.06933765113353729,19.138580322265625,2,0.033512845635414124,0
halueval_00016_t1.0,"Context: Constance ""Connie"" Ray (born July 10, 1956) is an American film and television actress and playwright. Among her highest profile appearances are ""Thank You for Smoking"" (2006) and ""Stuart Little"" (1999), and the television drama ""ER"" (1997). She also appeared in ""Ice Princess"" (2005) and on ""George Lopez"" (2002).Ice Princess is a 2005 American figure-skating film directed by Tim Fywell, written by Hadley Davis from a story by Meg Cabot and Davis, and starring Michelle Trachtenberg, Joan Cusack, Kim Cattrall and Hayden Panettiere.

Question: What 2005 film by Tim Fywell saw an appearance by the actress from ""Thank You for Smoking"" and ""Stuart Little?""",Humanities,False,False,halueval,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,20.35,35.710327637813684,0.28639695711307084,0.032983530312776566,0.015352817252278328,0.06829391419887543,18.490819931030273,2,0.03362039849162102,0
halueval_00017_t1.0,"Context:  He has appeared in films such as ""Cold Mountain"", ""Nil By Mouth"", ""King Arthur"", ""The Magic Roundabout"", ""The Departed"", ""Beowulf"", ""Indiana Jones and the Kingdom of the Crystal Skull"", ""Edge of Darkness"", ""The Sweeney"" and ""Noah"".The Magic Roundabout (released in France as Pollux - Le manège enchanté and redubbed in the United States as Doogal or The Lord of the Springs) is a 2005 French-British computer-animated adventure fantasy film based on the television series ""The Magic Roundabout"".

Question: Ray Winstone appeared in what 2005 French-British computer-animated adventure fantasy that was based on a TV series?",Humanities,False,False,halueval,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,20.25,0.4330127018922193,-1.4428232973175175e-12,0.0028758645057678223,1.1059024473070167e-05,0.006045736838132143,18.047420501708984,1,5.604294710792601e-05,0
halueval_00018_t1.0,"Context: Millet is a French-based company specializing in outdoor equipment such as backpacks and sleeping bags, owned by Lafuma.Timberland LLC is an American manufacturer and retailer of outdoors wear, with a focus on footwear.

Question: Millet is a French-based company, specializing in outdoor equipment such as backpacks and sleeping bags, owned by which organization, their earning comparisons to United States-based companies such as Columbia Sportswear and Timberland LLC, an American manufacturer and retailer of outdoors wear, with a focus on footwear?",Law & Business,False,False,halueval,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,11.5,9.795407086997457,1.1411535278749776,0.09225274622440338,0.004856406711041927,0.18525788187980652,22.132211685180664,3,0.030650075525045395,0
halueval_00019_t1.0,"Context: Alan Merrill (born Allan Preston Sachs; February 19, 1951) is an American vocalist, guitarist, songwriter, actor and model. He is the lead singer of the first ever released version and co-author of the song ""I Love Rock 'n' Roll"" by the Arrows in 1975.""I Love Rock 'n' Roll"" is a rock song written in 1975 by Alan Merrill of the Arrows, who recorded the first released version. The song was later made famous by Joan Jett & the Blackhearts in 1982.

Question: Joan Jett & the Blackhearts covered a song by the first westerner to achieve pop start status in Japan.  When was that song first recorded?",Humanities,False,False,halueval,20,19,1,0,20,0.95,0.05,0.0,0.05,0.05,0.05,0.050000000000000044,4.85,0.6538348415311012,4.05,0.21794494717703367,0.28639695711307084,0.02141287550330162,0.006321876309812069,0.04459691792726517,15.287198066711426,2,0.014171144925057888,0
halueval_00020_t1.0,"Context: Serge de Poligny (1903–1983) was a French screenwriter and film director.Ric Viers (born 1973) is an American sound effects producer. He has also worked as a sound designer, film director, screenwriter, and author.

Question: Which film director is also a sound designer, Serge de Poligny or Ric Viers?",Humanities,False,False,halueval,20,13,7,0,20,0.65,0.35,0.0,0.35,0.35,0.35,0.35,3.95,1.4309088021254186,34.3,42.20793764210708,2.6954618442238947,0.2821458876132965,0.030663033947348595,0.5101951360702515,26.096500396728516,10,0.10443221777677536,0
halueval_00021_t1.0,"Context: Star Wars: Episode I – The Phantom Menace is a 1999 American epic space opera film written and directed by George Lucas, produced by Lucasfilm and distributed by 20th Century Fox. It is the first installment in the ""Star Wars"" prequel trilogy and stars Liam Neeson, Ewan McGregor, Natalie Portman, Jake Lloyd, Ian McDiarmid, Anthony Daniels, Kenny Baker, Ahmed Best, Pernilla August, Brian Blessed, Ray Park, and Frank Oz.Ian McDiarmid ( ; born 11 August 1944) is an Olivier and Tony award-winning Scottish character actor and director. He has appeared in 47 films since 1976.

Question: Which actor who appeared in 47 films since 1976 starred appeared in The Phantom Menace?",STEM,True,False,halueval,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,13.15,0.3570714214271425,-1.4428232973175175e-12,0.0017086833249777555,1.1238365914323367e-05,0.003594087902456522,17.142948150634766,1,3.520191603456624e-05,0
halueval_00022_t1.0,"Context: Robert Lepage, {'1': "", '2': "", '3': "", '4': ""} (born December 12, 1957) is a French Canadian playwright, actor, film director, and stage director, one of Canada's most honoured theatre artists. Thereafter Genet was raised in the provincial town of Alligny-en-Morvan, in the Nièvre department of central France.

Question: Robert Lepage and Jean Genet, are of which nationality?",Humanities,False,False,halueval,20,18,2,0,20,0.9,0.1,0.0,0.1,0.1,0.1,0.09999999999999998,4.7,0.9,43.45,61.719101581277094,0.7475846798202459,0.08612843602895737,0.011448794975876808,0.17351463437080383,20.646846771240234,3,0.026847384870052338,0
halueval_00023_t1.0,"Context: Michele Landis Dauber is an American lawyer, a leading figure focusing in constitutional history and law, distributive justice, federalism, gender & sexual orientation discrimination, inequality, law & society, public policy & empirical studies, torts and welfare & poverty law, currently the Frederick I. Richman Professor at Stanford Law School.People v. Turner, formally People of the State of California v. Brock Allen Turner (2015), was a criminal case filed in Santa Clara County Superior Court which convicted Brock Allen Turner of three counts of felony sexual assault.

Question: What criminal case which convicted Brock Allen Turner of three counts of felony sexual assault did Michele Landis Dauber work as attorney on?",Law & Business,False,False,halueval,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,16.85,2.080264406271472,-1.4428232973175175e-12,0.00813682097941637,0.0003341491101309657,0.017060412093997,17.81673240661621,1,0.0008840459631755948,0
halueval_00024_t1.0,"Context:  The film stars Nicolas Cage, Sarah Wayne Callies, Veronica Ferres, Lauren Beatty, Jack Fulton, and Elizabeth Jeanne le Roux.Sarah Wayne Callies (born June 1, 1977) is an American actress. She is best known for her portrayals of Sara Tancredi in Fox's ""Prison Break"", Lori Grimes in AMC's ""The Walking Dead"" and Katie Bowman in USA Network's ""Colony"".

Question: Pay the Ghost starred which actress who had a role in Prison Break?",Humanities,False,False,halueval,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,19.05,0.21794494717703367,-1.4428232973175175e-12,0.00047391356201842427,3.832431957562221e-06,0.0009973824489861727,16.001588821411133,1,8.957237696449738e-06,0
halueval_00025_t1.0,"Context: Across the Bridge of Hope is a compilation album created and recorded in support of victims of the Omagh bombings, by Tim Hegarty and Ross Graham.The Omagh bombing was a car bombing that took place on 15 August 1998 in Omagh, County Tyrone, Northern Ireland.

Question: For which car bombing in Northern Ireland did Tim Hegarty and Ross Graham release a support album?",Social Sciences,False,False,halueval,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,14.95,2.747271373563231,-1.4428232973175175e-12,0.022925948724150658,0.0003961102629546076,0.04771190509200096,18.908124923706055,1,0.0013616075739264488,0
halueval_00026_t1.0,"Context:  The idea was initiated in 1898 by Sir Ebenezer Howard in the United Kingdom.Sir Ebenezer Howard {'1': "", '2': "", '3': "", '4': ""} ( ; 29 January 1850 – 1 May 1928), the English founder of the garden city movement, is known for his publication """" (1898), the description of a utopian city in which people live harmoniously together with nature.

Question:  The garden city movement is a method of urban planning in which self-contained communities are surrounded by ""greenbelts"", containing proportionate areas of residences, industry, and agriculture, the idea was initiated in 1898 by Sir Ebenezer Howard, (29 January 1850 – 1 May 1928), the English founder of the garden city movement, is known for his publication, in which year?",Social Sciences,False,False,halueval,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,-1.4428232973175175e-12,-1.1920928955078125e-07,0.0,1.1920928955078125e-07,15.630983352661133,1,3.552713678800501e-15,0
halueval_00027_t1.0,"Context: Craig Serling is an American film director, film producer, screenwriter, and television editor known for multiple Primetime Emmy nominations for 'Outstanding Picture Editing for Non-Fiction Programming' and for his 2006 directorial debut feature film ""Jam"".Jeff Celentano (born May 24, 1960), also credited as Jeff Weston, is an American actor, screenwriter, and director.

Question: Craig Serling and Jeff Celentano, are of which nationality?",Humanities,False,False,halueval,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,0.0,-1.4428232973175175e-12,0.0,0.0,1.1920928955078125e-07,15.2748384475708,1,3.552713678800501e-15,0
halueval_00028_t1.0,"Context: Shadows Over Camelot is an Arthurian-themed board game designed by Serge Laget and Bruno Cathala, illustrated by Julien Delval and Cyrille Daujean.Lords of Waterdeep is a German-style board game designed by Peter Lee and Rodney Thompson and published by Wizards of the Coast in 2012.

Question: Which board game is designed by Serge Laget, Shadows Over Camelot or Lords of Waterdeep?",Social Sciences,False,False,halueval,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,20.15,0.3570714214271425,-1.4428232973175175e-12,0.002977359341457486,3.416928666410968e-05,0.006259063724428415,18.853788375854492,1,0.00010675756493583322,0
halueval_00029_t1.0,"Context: National Route 13 (Vietnamese: ""Quốc lộ 13"" ) is a highway in southern Vietnam stretching from the northeastern outskirts of Ho Chi Minh City, the commercial centre of the country, towards the border to Cambodia.Cambodia ( ; Khmer: កម្ពុជា , or Kampuchea ] ), officially known as the Kingdom of Cambodia (Khmer: ព្រះរាជាណាចក្រកម្ពុជា , ""Preăh Réachéanachâk Kâmpŭchéa"", ] ), is a country located in the southern portion of the Indochina Peninsula in Southeast Asia.

Question: What is known as the Kingdom and the National Route 13 stretches towards the border?",Social Sciences,False,False,halueval,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.05,0.21794494717703367,-1.4428232973175175e-12,0.002851331140846014,0.00013902979844715446,0.005994100123643875,14.694005012512207,1,0.0003233626193832606,0
halueval_00030_t1.0,"Context:  It achieved mainstream recognition by creating music for popular television shows like ""Princess Hours"" (2006), ""Love in the Moonlight"" (2016) and ""The Legend of the Blue Sea"" (2016).Love in the Moonlight () is a South Korean television series starring Park Bo-gum and Kim Yoo-jung with Jinyoung, Chae Soo-bin and Kwak Dong-yeon.

Question: What is the name of the series starring Park Bo-gum that has music created by Second Moon?",Humanities,False,False,halueval,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,21.15,0.3570714214271425,-1.4428232973175175e-12,0.002602067543193698,2.6087433070642874e-05,0.005470470525324345,18.279775619506836,1,8.157693810062483e-05,0
halueval_00031_t1.0,"Context:  The clan's historical seat is at Fordell Castle in Dalgety Bay, Fife.Fordell Castle is a restored 16th-century tower house, located 1.25 mi north-west of Dalgety Bay and 2 mi east of Dunfermline, in Fife, Scotland.

Question: Clan Henderson has a historical seat at what 16th-century tower house?",Humanities,False,False,halueval,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,14.15,0.3570714214271425,-1.4428232973175175e-12,0.0025565295945852995,2.518229666748084e-05,0.005374966189265251,16.29585838317871,1,7.875392475398257e-05,0
halueval_00032_t1.0,"Context: Aaj Ka Hindustan (Today's Indian) is a 1940 Bollywood film directed by Jayant Desai and starring Rose, Prithviraj Kapoor, Ishwarlal, Sitara Devi and comedian Charlie.Sitara Devi (8 November 1920 – 25 November 2014) was an eminent Indian dancer of the classical Kathak style of dancing.

Question: Aaj Ka Hindustan stars an Indian dancer who is proficient in what style?",Humanities,False,False,halueval,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6.25,0.4330127018922193,-1.4428232973175175e-12,0.004141196608543396,2.2962132788961753e-05,0.008700212463736534,17.386526107788086,1,0.00011607195483520627,0
halueval_00033_t1.0,"Context: École secondaire publique Louis-Riel (Louis Riel Public Secondary School) is a high school in the Blackburn Hamlet neighbourhood of Ottawa, Ontario, Canada, part of the ""Conseil des écoles publiques de l'Est de l'Ontario"" (Eastern Ontario Public School Board).Louis David Riel ( , ] ; 22 October 1844 – 16 November 1885) was a Canadian politician, a founder of the province of Manitoba, and a political leader of the Métis people of the Canadian Prairies.

Question: École secondaire publique Louis-Riel is named after a founder of which province?",Social Sciences,False,False,halueval,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,0.0,-1.4428232973175175e-12,5.960464477539063e-08,0.0,-3.5762786865234375e-07,15.192451477050781,1,5.684341886080802e-14,0
halueval_00034_t1.0,"Context:  Macy, born in Fort Wayne, Indiana and raised in Peru, Indiana, played college basketball at Purdue University and the University of Kentucky, and spent seven years in the NBA with the Phoenix Suns, Chicago Bulls and Indiana Pacers; he then spent three seasons in the Italian Lega Serie A.The Phoenix Suns are an American professional basketball team based in Phoenix, Arizona. The Suns compete in the National Basketball Association (NBA) as a member team of the league's Western Conference Pacific Division, and are the only team in their division not to be based in California.

Question: Which National Basketball Association team in Phoenix, Arizona did Kyle Robert Macy play for? ",STEM,True,False,halueval,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,13.45,3.057368149242089,-1.4428232973175175e-12,0.018284689635038376,0.0004885845119133592,0.03814205899834633,17.50714111328125,1,0.0015607764944434166,0
halueval_00035_t1.0,"Context:  He has worked on well-known numerous projects, including ""Piranha 3D"", """", ""Bloodborne"", ""Twisted Metal"", and ""The Goldbergs"". The series was created by Adam F. Goldberg and stars Wendi McLendon-Covey, Jeff Garlin, Sean Giambrone, Troy Gentile, Hayley Orrantia and George Segal.

Question: Which show that Michael Wandmacher composed for shares a name with its creator?",Humanities,False,False,halueval,20,18,2,0,20,0.9,0.1,0.0,0.1,0.1,0.1,0.09999999999999998,4.7,0.9,21.75,25.305878763639093,1.656779649436941,0.17989535629749298,0.08387434482574463,0.344661682844162,23.095396041870117,7,0.14514225721359253,0
halueval_00036_t1.0,"Context: Metal Health is the third studio album by American heavy metal band Quiet Riot. It was released on March 11, 1983, bolstered by the No. 5 hit ""Cum On Feel the Noize"" and the No. 31 hit ""Metal Health"".""Cum On Feel the Noize"" is a song by the British rock band Slade, released in 1973 as a non-album single.

Question: What British rock band is responsible for bolstering Quiet Riot's hit ""Mental Health?""",STEM,False,False,halueval,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.05,0.21794494717703367,-1.4428232973175175e-12,0.0012261212104931474,2.566457260400057e-05,0.0025790154468268156,17.450130462646484,1,5.988961856928654e-05,0
halueval_00037_t1.0,"Context: Structure & Dynamics of the Psyche is Volume 8 in ""The Collected Works of C. G. Jung"", a series of books published by Princeton University Press in the U.S. and Routledge & Kegan Paul in the U.K. The volumes were edited and translated from the original German by Gerhard Adler and R.F.C. Hull, occasionally with assistance from others.

Question: Structure & Dynamics of the Psyche is Volume 8 in a book series edited and translated by whom?",Humanities,False,False,halueval,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.35,10.725087412231193,0.609840304713515,0.03354547545313835,0.0027334473561495543,0.06943772733211517,17.443561553955078,2,0.007207279559224844,0
halueval_00038_t1.0,"Context:  Dye has also offered his expertise to television, such as the HBO miniseries ""Band of Brothers"" and ""The Pacific"", and video games, including the ""Medal of Honor"" series.The Pacific is a 2010 American television series produced by HBO, Playtone and DreamWorks that premiered in the United States on March 14, 2010.

Question: When did Dale Dye work on the miniseries for HBO called The Pacific?",Humanities,True,False,halueval,20,16,4,0,20,0.8,0.2,0.0,0.2,0.2,0.2,0.19999999999999996,4.35,1.3143439428094914,8.35,10.3212160136294,1.1219280948801489,0.1369618922472,0.07093487679958344,0.26859474182128906,17.41274642944336,5,0.1340809315443039,0
halueval_00039_t1.0,"Context: Warren Klein is an American musician, best known for being a guitarist in The Stooges in spring of 1973, as a founding member & lead guitarist of The Factory with Lowell George (produced by Frank Zappa), and as a member of The Fraternity of Man (Don't Bogart Me). He studied Indian classical music and was accepted as a disciple of Ravi Shankar at the latter's Kinnara School of Music in Los Angeles.""Indian classical music is one of many forms of art music that have their roots in particular regional cultures. For other ""classical"" and art music traditions, see List of classical and art music traditions.""

Question: For which band is American musician Warren Klein who studied Indian classical music as an art music tradition and was accepted as a disciple of Ravi Shankar, best known?",Humanities,False,False,halueval,20,11,9,0,20,0.55,0.45,0.0,0.45,0.45,0.45,0.44999999999999996,3.65,1.4924811556599298,23.5,21.2143819141638,2.7841837197647616,0.34579330682754517,0.045711614191532135,0.602119505405426,30.307775497436523,10,0.09873940050601959,0
