row_id,label
C0015_15,0
C0016_1,0
C0016_2,0
C0016_3,0
C0016_4,0
C0016_5,0
C0016_6,0
C0016_7,0
C0016_8,0
C0016_9,0
C0016_10,0
C0016_11,0
C0016_12,0
C0016_13,1
C0016_14,0
C0016_15,0
C0017_1,1
C0017_2,1
C0017_3,1
C0017_4,1
C0017_5,1
C0017_6,1
C0017_7,1
C0017_8,1
C0017_9,1
C0017_10,1
C0017_11,1
C0017_12,1
C0017_13,1
C0017_14,1
C0017_15,1
C0018_1,1
C0018_2,1
C0018_3,1
C0018_4,1
C0018_5,1
C0018_6,1
C0018_7,1
C0018_8,1
C0018_9,1
C0018_10,1
C0018_11,1
C0018_12,1
C0018_13,1
C0018_14,1
C0018_15,1
C0019_1,1
C0019_2,1
C0019_3,1
C0019_4,1
C0019_5,0
C0019_6,1
C0019_7,1
C0019_8,0
C0019_9,1
C0019_10,1
C0019_11,0
C0019_12,0
C0019_13,1
C0019_14,1
C0019_15,0
C0020_1,0
C0020_2,0
C0020_3,0
C0020_4,0
C0020_5,0
C0020_6,0
C0020_7,0
C0020_8,0
C0020_9,1
C0020_10,0
C0020_11,0
C0020_12,1
C0020_13,1
C0020_14,0
C0020_15,0
C0021_1,0
C0021_2,0
C0021_3,0
C0021_4,0
C0021_5,0
C0021_6,0
C0021_7,0
C0021_8,0
C0021_9,0
C0021_10,1
C0021_11,0
C0021_12,1
C0021_13,1
C0021_14,0
C0021_15,0
C0022_1,0
C0022_2,0
C0022_3,0
C0022_4,1
C0022_5,0
C0022_6,0
C0022_7,1
C0022_8,1
C0022_9,0
C0022_10,1
C0022_11,1
C0022_12,1
C0022_13,1
C0022_14,0
C0022_15,0
C0023_1,1
C0023_2,1
C0023_3,1
C0023_4,1
C0023_5,1
C0023_6,1
C0023_7,1
C0023_8,1
C0023_9,1
C0023_10,1
C0023_11,1
C0023_12,1
C0023_13,1
C0023_14,1
C0023_15,1
C0024_1,1
C0024_2,1
C0024_3,0
C0024_4,0
C0024_5,1
C0024_6,1
C0024_7,0
C0024_8,1
C0024_9,1
C0024_10,0
C0024_11,0
C0024_12,1
C0024_13,1
C0024_14,1
C0024_15,1
C0025_1,1
C0025_2,0
C0025_3,1
C0025_4,1
C0025_5,0
C0025_6,1
C0025_7,1
C0025_8,1
C0025_9,0
C0025_10,1
C0025_11,1
C0025_12,0
C0025_13,1
C0025_14,1
C0025_15,1
C0026_1,1
C0026_2,1
C0026_3,1
C0026_4,1
C0026_5,1
C0026_6,1
C0026_7,1
C0026_8,1
C0026_9,1
C0026_10,1
C0026_11,1
C0026_12,1
C0026_13,1
C0026_14,1
C0026_15,1
C0027_1,1
C0027_2,1
C0027_3,1
C0027_4,1
C0027_5,1
C0027_6,1
C0027_7,1
C0027_8,1
C0027_9,1
C0027_10,1
C0027_11,1
C0027_12,1
C0027_13,1
C0027_14,1
C0027_15,1
C0028_1,0
C0028_2,0
C0028_3,0
C0028_4,0
C0028_5,0
C0028_6,0
C0028_7,0
C0028_8,0
C0028_9,0
C0028_10,0
C0028_11,0
C0028_12,0
C0028_13,1
C0028_14,0
C0028_15,1
C0029_1,0
C0029_2,1
C0029_3,0
C0029_4,0
C0029_5,0
C0029_6,1
C0029_7,0
C0029_8,0
C0029_9,0
C0029_10,0
C0029_11,0
C0029_12,0
C0029_13,0
C0029_14,0
C0029_15,1
C0030_1,0
C0030_2,1
C0030_3,1
C0030_4,1
C0030_5,1
C0030_6,1
C0030_7,0
C0030_8,0
C0030_9,1
C0030_10,0
C0030_11,1
C0030_12,1
C0030_13,1
C0030_14,0
C0030_15,1
C0031_1,1
C0031_2,0
C0031_3,1
C0031_4,1
C0031_5,1
C0031_6,1
C0031_7,1
C0031_8,1
C0031_9,1
C0031_10,1
C0031_11,1
C0031_12,1
C0031_13,1
C0031_14,1
C0031_15,1
C0032_1,1
C0032_2,1
C0032_3,1
C0032_4,1
C0032_5,0
C0032_6,0
C0032_7,0
C0032_8,1
C0032_9,0
C0032_10,0
C0032_11,1
C0032_12,0
C0032_13,1
C0032_14,1
C0032_15,1
C0033_1,1
C0033_2,1
C0033_3,1
C0033_4,1
C0033_5,1
C0033_6,1
C0033_7,1
C0033_8,0
C0033_9,1
C0033_10,1
C0033_11,1
C0033_12,0
C0033_13,1
C0033_14,1
C0033_15,1
C0034_1,1
C0034_2,1
C0034_3,1
C0034_4,1
C0034_5,1
C0034_6,1
C0034_7,1
C0034_8,1
C0034_9,1
C0034_10,1
C0034_11,1
C0034_12,1
C0034_13,1
C0034_14,1
C0034_15,1
C0035_1,1
C0035_2,1
C0035_3,1
C0035_4,1
C0035_5,1
C0035_6,1
C0035_7,1
C0035_8,1
C0035_9,1
C0035_10,1
C0035_11,1
C0035_12,1
C0035_13,1
C0035_14,1
C0035_15,1
C0036_1,0
C0036_2,0
C0036_3,0
C0036_4,0
C0036_5,0
C0036_6,0
C0036_7,1
C0036_8,0
C0036_9,1
C0036_10,1
C0036_11,0
C0036_12,1
C0036_13,1
C0036_14,0
C0036_15,0
C0037_1,0
C0037_2,0
C0037_3,1
C0037_4,1
C0037_5,0
C0037_6,0
C0037_7,0
C0037_8,0
C0037_9,0
C0037_10,0
C0037_11,0
C0037_12,0
C0037_13,1
C0037_14,0
C0037_15,1
C0038_1,0
C0038_2,0
C0038_3,0
C0038_4,1
C0038_5,0
C0038_6,0
C0038_7,0
C0038_8,0
C0038_9,1
C0038_10,0
C0038_11,1
C0038_12,1
C0038_13,1
C0038_14,0
C0038_15,0
C0039_1,1
C0039_2,0
C0039_3,1
C0039_4,1
C0039_5,1
C0039_6,0
C0039_7,0
C0039_8,0
C0039_9,0
C0039_10,0
C0039_11,0
C0039_12,0
C0039_13,1
C0039_14,0
C0039_15,1
C0040_1,0
C0040_2,0
C0040_3,0
C0040_4,0
C0040_5,1
C0040_6,0
C0040_7,0
C0040_8,0
C0040_9,0
C0040_10,0
C0040_11,0
C0040_12,0
C0040_13,1
C0040_14,0
C0040_15,0
C0041_1,1
C0041_2,1
C0041_3,1
C0041_4,1
C0041_5,1
C0041_6,1
C0041_7,1
C0041_8,1
C0041_9,1
C0041_10,1
C0041_11,1
C0041_12,1
C0041_13,1
C0041_14,1
C0041_15,1
C0042_1,1
C0042_2,1
C0042_3,1
C0042_4,1
C0042_5,1
C0042_6,1
C0042_7,1
C0042_8,1
C0042_9,1
C0042_10,1
C0042_11,1
C0042_12,1
C0042_13,1
C0042_14,1
C0042_15,1
C0043_1,1
C0043_2,1
C0043_3,1
C0043_4,1
C0043_5,1
C0043_6,1
C0043_7,1
C0043_8,1
C0043_9,1
C0043_10,1
C0043_11,1
C0043_12,1
C0043_13,1
C0043_14,1
C0043_15,1
C0044_1,1
C0044_2,1
C0044_3,1
C0044_4,1
C0044_5,1
C0044_6,1
C0044_7,1
C0044_8,1
C0044_9,1
C0044_10,1
C0044_11,1
C0044_12,1
C0044_13,1
C0044_14,1
C0044_15,1
C0045_1,1
C0045_2,1
C0045_3,1
C0045_4,1
C0045_5,1
C0045_6,1
C0045_7,1
C0045_8,1
C0045_9,1
C0045_10,1
C0045_11,1
C0045_12,1
C0045_13,1
C0045_14,1
C0045_15,1
C0046_1,1
C0046_2,1
C0046_3,0
C0046_4,1
C0046_5,1
C0046_6,1
C0046_7,1
C0046_8,1
C0046_9,1
C0046_10,0
C0046_11,1
C0046_12,1
C0046_13,1
C0046_14,1
C0046_15,1
C0047_1,1
C0047_2,1
C0047_3,1
C0047_4,1
C0047_5,1
C0047_6,1
C0047_7,1
C0047_8,1
C0047_9,1
C0047_10,1
C0047_11,1
C0047_12,1
C0047_13,1
C0047_14,1
C0047_15,1
C0048_1,1
C0048_2,1
C0048_3,1
C0048_4,1
C0048_5,1
C0048_6,1
C0048_7,1
C0048_8,1
C0048_9,1
C0048_10,1
C0048_11,1
C0048_12,1
C0048_13,1
C0048_14,1
C0048_15,1
C0049_1,0
C0049_2,0
C0049_3,0
C0049_4,0
C0049_5,0
C0049_6,1
C0049_7,0
C0049_8,0
C0049_9,1
C0049_10,0
C0049_11,0
C0049_12,1
C0049_13,1
C0049_14,0
C0049_15,0
C0050_1,1
C0050_2,0
C0050_3,0
C0050_4,0
C0050_5,0
C0050_6,0
C0050_7,0
C0050_8,0
C0050_9,0
C0050_10,1
C0050_11,0
C0050_12,1
C0050_13,0
C0050_14,0
C0050_15,1
C0051_1,1
C0051_2,1
C0051_3,1
C0051_4,1
C0051_5,1
C0051_6,1
C0051_7,1
C0051_8,1
C0051_9,1
C0051_10,1
C0051_11,1
C0051_12,1
C0051_13,1
C0051_14,1
C0051_15,1
C0052_1,0
C0052_2,0
C0052_3,1
C0052_4,0
C0052_5,0
C0052_6,1
C0052_7,1
C0052_8,1
C0052_9,1
C0052_10,1
C0052_11,1
C0052_12,1
C0052_13,1
C0052_14,1
C0052_15,1
C0053_1,1
C0053_2,1
C0053_3,1
C0053_4,1
C0053_5,1
C0053_6,0
C0053_7,1
C0053_8,1
C0053_9,0
C0053_10,1
C0053_11,1
C0053_12,1
C0053_13,0
C0053_14,1
C0053_15,1
C0054_1,1
C0054_2,1
C0054_3,1
C0054_4,1
C0054_5,1
C0054_6,1
C0054_7,1
C0054_8,1
C0054_9,1
C0054_10,1
C0054_11,1
C0054_12,1
C0054_13,1
C0054_14,1
C0054_15,1
C0055_1,1
C0055_2,1
C0055_3,1
C0055_4,1
C0055_5,1
C0055_6,1
C0055_7,1
C0055_8,1
C0055_9,1
C0055_10,1
C0055_11,1
C0055_12,1
C0055_13,1
C0055_14,1
C0055_15,1
C0056_1,1
C0056_2,1
C0056_3,1
C0056_4,1
C0056_5,1
C0056_6,1
C0056_7,1
C0056_8,1
C0056_9,1
C0056_10,1
C0056_11,1
C0056_12,1
C0056_13,1
C0056_14,1
C0056_15,1
C0057_1,0
C0057_2,1
C0057_3,0
C0057_4,0
C0057_5,1
C0057_6,0
C0057_7,0
C0057_8,0
C0057_9,0
C0057_10,1
C0057_11,0
C0057_12,0
C0057_13,1
C0057_14,0
C0057_15,0
C0058_1,0
C0058_2,1
C0058_3,1
C0058_4,0
C0058_5,1
C0058_6,1
C0058_7,1
C0058_8,1
C0058_9,0
C0058_10,1
C0058_11,1
C0058_12,1
C0058_13,1
C0058_14,0
C0058_15,1
C0059_1,1
C0059_2,1
C0059_3,1
C0059_4,1
C0059_5,1
C0059_6,1
C0059_7,1
C0059_8,1
C0059_9,1
C0059_10,1
C0059_11,1
C0059_12,1
C0059_13,1
C0059_14,1
C0059_15,1
C0060_1,0
C0060_2,1
C0060_3,0
C0060_4,1
C0060_5,0
C0060_6,0
C0060_7,0
C0060_8,0
C0060_9,0
C0060_10,0
C0060_11,0
C0060_12,0
C0060_13,1
C0060_14,1
C0060_15,0
C0061_1,1
C0061_2,1
C0061_3,1
C0061_4,1
C0061_5,1
C0061_6,1
C0061_7,1
C0061_8,1
C0061_9,1
C0061_10,1
C0061_11,1
C0061_12,1
C0061_13,1
C0061_14,1
C0061_15,1
C0062_1,1
C0062_2,0
C0062_3,0
C0062_4,1
C0062_5,0
C0062_6,0
C0062_7,0
C0062_8,1
C0062_9,1
C0062_10,1
C0062_11,1
C0062_12,0
C0062_13,1
C0062_14,0
C0062_15,1
C0063_1,0
C0063_2,0
C0063_3,0
C0063_4,0
C0063_5,0
C0063_6,0
C0063_7,1
C0063_8,0
C0063_9,0
C0063_10,0
C0063_11,1
C0063_12,0
C0063_13,1
C0063_14,0
C0063_15,0
C0064_1,1
C0064_2,0
C0064_3,0
C0064_4,0
C0064_5,0
C0064_6,0
C0064_7,1
C0064_8,1
C0064_9,0
C0064_10,0
C0064_11,0
C0064_12,0
C0064_13,0
C0064_14,0
C0064_15,1
C0065_1,1
C0065_2,1
C0065_3,1
C0065_4,1
C0065_5,1
C0065_6,1
C0065_7,1
C0065_8,1
C0065_9,1
C0065_10,1
C0065_11,1
C0065_12,1
C0065_13,1
C0065_14,1
C0065_15,1
C0066_1,1
C0066_2,1
C0066_3,1
C0066_4,1
C0066_5,1
C0066_6,1
C0066_7,1
C0066_8,1
C0066_9,1
C0066_10,1
C0066_11,1
C0066_12,1
C0066_13,1
C0066_14,1
C0066_15,1
C0067_1,1
C0067_2,1
C0067_3,1
C0067_4,1
C0067_5,1
C0067_6,1
C0067_7,1
C0067_8,1
C0067_9,1
C0067_10,1
C0067_11,1
C0067_12,1
C0067_13,1
C0067_14,1
C0067_15,1
C0068_1,1
C0068_2,1
C0068_3,1
C0068_4,1
C0068_5,1
C0068_6,1
C0068_7,1
C0068_8,1
C0068_9,1
C0068_10,1
C0068_11,1
C0068_12,1
C0068_13,1
C0068_14,1
C0068_15,1
C0069_1,1
C0069_2,1
C0069_3,1
C0069_4,1
C0069_5,1
C0069_6,1
C0069_7,1
C0069_8,1
C0069_9,1
C0069_10,1
C0069_11,1
C0069_12,1
C0069_13,1
C0069_14,1
C0069_15,1
C0070_1,1
C0070_2,1
C0070_3,1
C0070_4,1
C0070_5,1
C0070_6,1
C0070_7,1
C0070_8,1
C0070_9,1
C0070_10,1
C0070_11,1
C0070_12,1
C0070_13,1
C0070_14,1
C0070_15,0
C0071_1,1
C0071_2,1
C0071_3,1
C0071_4,1
C0071_5,1
C0071_6,1
C0071_7,1
C0071_8,1
C0071_9,1
C0071_10,1
C0071_11,1
C0071_12,1
C0071_13,1
C0071_14,1
C0071_15,1
C0072_1,0
C0072_2,0
C0072_3,0
C0072_4,1
C0072_5,0
C0072_6,1
C0072_7,1
C0072_8,1
C0072_9,0
C0072_10,0
C0072_11,0
C0072_12,0
C0072_13,0
C0072_14,0
C0072_15,0
C0073_1,1
C0073_2,1
C0073_3,0
C0073_4,1
C0073_5,1
C0073_6,1
C0073_7,1
C0073_8,0
C0073_9,1
C0073_10,1
C0073_11,1
C0073_12,1
C0073_13,1
C0073_14,1
C0073_15,1
C0074_1,1
C0074_2,1
C0074_3,1
C0074_4,1
C0074_5,1
C0074_6,1
C0074_7,1
C0074_8,0
C0074_9,1
C0074_10,1
C0074_11,1
C0074_12,1
C0074_13,1
C0074_14,1
C0074_15,1
C0075_1,0
C0075_2,0
C0075_3,0
C0075_4,0
C0075_5,0
C0075_6,1
C0075_7,0
C0075_8,0
C0075_9,0
C0075_10,0
C0075_11,0
C0075_12,0
C0075_13,1
C0075_14,0
C0075_15,0
C0076_1,1
C0076_2,1
C0076_3,1
C0076_4,1
C0076_5,1
C0076_6,1
C0076_7,1
C0076_8,1
C0076_9,1
C0076_10,1
C0076_11,1
C0076_12,1
C0076_13,1
C0076_14,1
C0076_15,1
C0077_1,1
C0077_2,1
C0077_3,0
C0077_4,0
C0077_5,1
C0077_6,1
C0077_7,1
C0077_8,0
C0077_9,0
C0077_10,1
C0077_11,1
C0077_12,1
C0077_13,1
C0077_14,0
C0077_15,1
C0078_1,1
C0078_2,1
C0078_3,1
C0078_4,1
C0078_5,1
C0078_6,1
C0078_7,1
C0078_8,1
C0078_9,1
C0078_10,1
C0078_11,1
C0078_12,1
C0078_13,1
C0078_14,0
C0078_15,1
C0079_1,1
C0079_2,1
C0079_3,1
C0079_4,1
C0079_5,1
C0079_6,1
C0079_7,1
C0079_8,1
C0079_9,1
C0079_10,1
C0079_11,1
C0079_12,1
C0079_13,1
C0079_14,1
C0079_15,1
C0080_1,1
C0080_2,1
C0080_3,1
C0080_4,1
C0080_5,1
C0080_6,1
C0080_7,1
C0080_8,1
C0080_9,1
C0080_10,1
C0080_11,1
C0080_12,1
C0080_13,1
C0080_14,1
C0080_15,1
C0081_1,1
C0081_2,1
C0081_3,1
C0081_4,1
C0081_5,1
C0081_6,1
C0081_7,1
C0081_8,1
C0081_9,1
C0081_10,1
C0081_11,1
C0081_12,1
C0081_13,1
C0081_14,1
C0081_15,1
C0082_1,1
C0082_2,1
C0082_3,0
C0082_4,1
C0082_5,1
C0082_6,1
C0082_7,1
C0082_8,1
C0082_9,1
C0082_10,1
C0082_11,1
C0082_12,1
C0082_13,1
C0082_14,1
C0082_15,1
C0083_1,0
C0083_2,1
C0083_3,1
C0083_4,1
C0083_5,1
C0083_6,1
C0083_7,1
C0083_8,1
C0083_9,1
C0083_10,1
C0083_11,1
C0083_12,1
C0083_13,1
C0083_14,1
C0083_15,1
C0084_1,1
C0084_2,1
C0084_3,1
C0084_4,0
C0084_5,1
C0084_6,1
C0084_7,1
C0084_8,1
C0084_9,1
C0084_10,1
C0084_11,1
C0084_12,1
C0084_13,1
C0084_14,1
C0084_15,1
C0085_1,1
C0085_2,0
C0085_3,1
C0085_4,1
C0085_5,1
C0085_6,1
C0085_7,1
C0085_8,1
C0085_9,1
C0085_10,1
C0085_11,1
C0085_12,1
C0085_13,1
C0085_14,0
C0085_15,1
C0086_1,1
C0086_2,1
C0086_3,1
C0086_4,1
C0086_5,1
C0086_6,1
C0086_7,1
C0086_8,1
C0086_9,1
C0086_10,1
C0086_11,1
C0086_12,1
C0086_13,1
C0086_14,1
C0086_15,1
C0087_1,0
C0087_2,0
C0087_3,0
C0087_4,1
C0087_5,0
C0087_6,0
C0087_7,0
C0087_8,1
C0087_9,0
C0087_10,0
C0087_11,1
C0087_12,0
C0087_13,1
C0087_14,0
C0087_15,1
C0088_1,1
C0088_2,1
C0088_3,1
C0088_4,1
C0088_5,1
C0088_6,1
C0088_7,1
C0088_8,1
C0088_9,1
C0088_10,1
C0088_11,1
C0088_12,1
C0088_13,1
C0088_14,1
C0088_15,1
C0089_1,1
C0089_2,1
C0089_3,1
C0089_4,1
C0089_5,1
C0089_6,1
C0089_7,1
C0089_8,1
C0089_9,1
C0089_10,1
C0089_11,1
C0089_12,1
C0089_13,1
C0089_14,1
C0089_15,1
C0090_1,0
C0090_2,0
C0090_3,0
C0090_4,0
C0090_5,0
C0090_6,0
C0090_7,0
C0090_8,0
C0090_9,0
C0090_10,0
C0090_11,0
C0090_12,0
C0090_13,0
C0090_14,0
C0090_15,0
C0091_1,1
C0091_2,1
C0091_3,1
C0091_4,1
C0091_5,1
C0091_6,1
C0091_7,1
C0091_8,1
C0091_9,1
C0091_10,1
C0091_11,1
C0091_12,1
C0091_13,1
C0091_14,1
C0091_15,1
C0092_1,1
C0092_2,1
C0092_3,1
C0092_4,1
C0092_5,1
C0092_6,1
C0092_7,1
C0092_8,1
C0092_9,1
C0092_10,1
C0092_11,1
C0092_12,1
C0092_13,1
C0092_14,1
C0092_15,1
C0093_1,0
C0093_2,0
C0093_3,1
C0093_4,0
C0093_5,1
C0093_6,1
C0093_7,1
C0093_8,0
C0093_9,1
C0093_10,1
C0093_11,1
C0093_12,1
C0093_13,1
C0093_14,1
C0093_15,1
C0094_1,0
C0094_2,1
C0094_3,1
C0094_4,1
C0094_5,1
C0094_6,1
C0094_7,1
C0094_8,1
C0094_9,1
C0094_10,1
C0094_11,1
C0094_12,1
C0094_13,1
C0094_14,1
C0094_15,1
C0095_1,0
C0095_2,1
C0095_3,1
C0095_4,1
C0095_5,0
C0095_6,1
C0095_7,1
C0095_8,1
C0095_9,1
C0095_10,1
C0095_11,1
C0095_12,0
C0095_13,1
C0095_14,1
C0095_15,1
C0096_1,1
C0096_2,1
C0096_3,1
C0096_4,1
C0096_5,1
C0096_6,1
C0096_7,1
C0096_8,1
C0096_9,1
C0096_10,1
C0096_11,1
C0096_12,1
C0096_13,1
C0096_14,1
C0096_15,1
C0097_1,0
C0097_2,0
C0097_3,0
C0097_4,1
C0097_5,1
C0097_6,0
C0097_7,0
C0097_8,0
C0097_9,0
C0097_10,1
C0097_11,0
C0097_12,1
C0097_13,0
C0097_14,0
C0097_15,1
C0098_1,0
C0098_2,0
C0098_3,0
C0098_4,0
C0098_5,0
C0098_6,0
C0098_7,0
C0098_8,1
C0098_9,1
C0098_10,0
C0098_11,1
C0098_12,0
C0098_13,0
C0098_14,0
C0098_15,0
C0099_1,0
C0099_2,0
C0099_3,0
C0099_4,0
C0099_5,0
C0099_6,0
C0099_7,0
C0099_8,1
C0099_9,0
C0099_10,0
C0099_11,1
C0099_12,0
C0099_13,1
C0099_14,1
C0099_15,0
C0100_1,0
C0100_2,0
C0100_3,0
C0100_4,0
C0100_5,0
C0100_6,0
C0100_7,0
C0100_8,0
C0100_9,0
C0100_10,0
C0100_11,0
C0100_12,0
C0100_13,0
C0100_14,0
C0100_15,0
C0101_1,1
C0101_2,1
C0101_3,1
C0101_4,1
C0101_5,1
C0101_6,1
C0101_7,1
C0101_8,1
C0101_9,1
C0101_10,1
C0101_11,1
C0101_12,1
C0101_13,1
C0101_14,1
C0101_15,1
C0102_1,0
C0102_2,0
C0102_3,0
C0102_4,0
C0102_5,0
C0102_6,1
C0102_7,0
C0102_8,0
C0102_9,0
C0102_10,0
C0102_11,0
C0102_12,0
C0102_13,1
C0102_14,0
C0102_15,0
C0103_1,0
C0103_2,1
C0103_3,1
C0103_4,0
C0103_5,0
C0103_6,0
C0103_7,0
C0103_8,0
C0103_9,1
C0103_10,0
C0103_11,0
C0103_12,0
C0103_13,0
C0103_14,0
C0103_15,0
C0104_1,1
C0104_2,0
C0104_3,0
C0104_4,0
C0104_5,0
C0104_6,0
C0104_7,0
C0104_8,1
C0104_9,0
C0104_10,0
C0104_11,0
C0104_12,0
C0104_13,0
C0104_14,0
C0104_15,0
C0105_1,0
C0105_2,0
C0105_3,0
C0105_4,0
C0105_5,1
C0105_6,1
C0105_7,1
C0105_8,0
C0105_9,0
C0105_10,0
C0105_11,1
C0105_12,0
C0105_13,0
C0105_14,1
C0105_15,0
C0106_1,0
C0106_2,0
C0106_3,0
C0106_4,1
C0106_5,1
C0106_6,0
C0106_7,0
C0106_8,1
C0106_9,0
C0106_10,0
C0106_11,0
C0106_12,0
C0106_13,0
C0106_14,0
C0106_15,0
C0107_1,1
C0107_2,1
C0107_3,1
C0107_4,1
C0107_5,1
C0107_6,1
C0107_7,1
C0107_8,1
C0107_9,0
C0107_10,1
C0107_11,0
C0107_12,1
C0107_13,1
C0107_14,1
C0107_15,0
C0108_1,1
C0108_2,1
C0108_3,1
C0108_4,1
C0108_5,1
C0108_6,1
C0108_7,1
C0108_8,0
C0108_9,1
C0108_10,0
C0108_11,1
C0108_12,1
C0108_13,1
C0108_14,0
C0108_15,1
C0109_1,0
C0109_2,1
C0109_3,1
C0109_4,0
C0109_5,1
C0109_6,1
C0109_7,1
C0109_8,1
C0109_9,1
C0109_10,1
C0109_11,1
C0109_12,1
C0109_13,1
C0109_14,1
C0109_15,1
C0110_1,0
C0110_2,0
C0110_3,0
C0110_4,0
C0110_5,0
C0110_6,1
C0110_7,1
C0110_8,1
C0110_9,0
C0110_10,1
C0110_11,0
C0110_12,0
C0110_13,0
C0110_14,0
C0110_15,1
C0111_1,1
C0111_2,1
C0111_3,1
C0111_4,1
C0111_5,1
C0111_6,1
C0111_7,1
C0111_8,1
C0111_9,1
C0111_10,1
C0111_11,0
C0111_12,1
C0111_13,1
C0111_14,1
C0111_15,1
C0112_1,1
C0112_2,0
C0112_3,1
C0112_4,1
C0112_5,0
C0112_6,0
C0112_7,0
C0112_8,0
C0112_9,0
C0112_10,0
C0112_11,0
C0112_12,1
C0112_13,0
C0112_14,1
C0112_15,1
C0113_1,1
C0113_2,1
C0113_3,1
C0113_4,1
C0113_5,1
C0113_6,1
C0113_7,1
C0113_8,1
C0113_9,1
C0113_10,1
C0113_11,1
C0113_12,1
C0113_13,1
C0113_14,1
C0113_15,1
C0114_1,0
C0114_2,0
C0114_3,0
C0114_4,0
C0114_5,0
C0114_6,1
C0114_7,0
C0114_8,0
C0114_9,0
C0114_10,0
C0114_11,1
C0114_12,0
C0114_13,0
C0114_14,0
C0114_15,0
C0115_1,1
C0115_2,1
C0115_3,1
C0115_4,1
C0115_5,1
C0115_6,1
C0115_7,1
C0115_8,1
C0115_9,1
C0115_10,1
C0115_11,1
C0115_12,1
C0115_13,1
C0115_14,1
C0115_15,0
C0116_1,0
C0116_2,0
C0116_3,0
C0116_4,0
C0116_5,0
C0116_6,0
C0116_7,0
C0116_8,0
C0116_9,0
C0116_10,0
C0116_11,0
C0116_12,0
C0116_13,0
C0116_14,0
C0116_15,0
C0117_1,0
C0117_2,0
C0117_3,0
C0117_4,0
C0117_5,0
C0117_6,0
C0117_7,0
C0117_8,0
